"id";"nombre";"abreviatura";"urlgob";"url";"facebook";"twitter";"instagram";"linkedin";"youtube";"tiktok"
438;"Empresa Municipal Inmobiliaria de Lima S.A.";"EMILIMA S.A.";"/emilima";"www.gob.pe/emilima";"www.facebook.com/emilima.sa";"";"www.instagram.com/emilimasa";"www.linkedin.com/company/emilima-sa";"www.youtube.com/channel/UC3cpq3LX_EgACm7_ruvmLmw";""
439;"Empresa Municipal de Mercados - Emmsa";"EMMSA";"/emmsa";"www.gob.pe/emmsa";"www.facebook.com/EmpresaMunicipaldeMercados/";"www.twitter.com/emmsalima";"";"";"www.youtube.com/channel/UCo8evQypJQcn270ppOB6qMg";""
440;"Empresa Municipal de Servicio de Agua Potable Y Alcantarillado de San Martin Sociedad Anonima (Emapa San Martin S.A)";"EMAPA SAN MARTIN S.A";"/emapasanmartin";"www.gob.pe/emapasanmartin";"www.facebook.com/EmapaSanMartinS.A";"";"";"";"";""
441;"Empresa Prestadora de Servicio de Saneamiento Tacna S. A.";"EPS TACNA S. A.";"/epstacna";"www.gob.pe/epstacna";"www.facebook.com/EPSTacna/";"";"www.instagram.com/eps.tacna";"";"www.youtube.com/@epstacnacanaloficial1213";"www.tiktok.com/@epstacna"
442;"Empresa Municipal de Agua Potable y Alcantarillado de Coronel Portillo S.A.";"Emapacop S.A.";"/emapacopsa";"www.gob.pe/emapacopsa";"www.facebook.com/emapacopsa";"";"";"";"";""
443;"Empresa Municipal de Agua Potable y Alcantarillado Cañete S.A";"EMAP S.A";"/emap-canete";"www.gob.pe/emap-canete";"www.facebook.com/emapacanete";"";"www.instagram.com/emapacanete/";"";"";""
444;"Empresa Prestadora de Servicios de Saneamiento Marañón";"EPS Marañón S.A.";"/epsmaranon";"www.gob.pe/epsmaranon";"www.facebook.com/EPS.Maranon";"";"www.instagram.com/epsmaranon?igshid=MzRlODBiNWFlZA%3D%3D";"";"www.youtube.com/@epsmaranons.a.7138";"www.tiktok.com/@epsmaranon"
445;"Electro Sur Este S.A.A.";"ELSE";"/electrosureste";"www.gob.pe/electrosureste";"www.facebook.com/elsesaaoficial/";"www.twitter.com/ElectroSurEste";"www.instagram.com/electrosureste/";"www.linkedin.com/company/electrosureste/?originalSubdomain=pe";"www.youtube.com/channel/UCuyGv7EB4B8-l9I551KIFrQ/feed";"www.tiktok.com/@elsecusco"
446;"Empresa Municipal de Saneamiento Básico de Puno S.A.";"EMSAPUNO S.A";"/emsapuno";"www.gob.pe/emsapuno";"www.facebook.com/emsapunosa/";"www.twitter.com/EPS_EMSAPUNO";"";"";"www.youtube.com/user/emsapunosa";""
447;"Empresa Municipal de Servicio de Abastecimiento de Agua Potable y Alcantarillado de Abancay";"EPS EMUSAP ABANCAY S";"/emusap";"www.gob.pe/emusap";"www.facebook.com/Emusap-Abancay-SA-890525911036727";"";"";"";"";""
449;"Empresa Municipal de Agua Potable y Alcantarillado de Huancavelica";"EMAPA HVCA S.A.";"/emapahuancavelica";"www.gob.pe/emapahuancavelica";"www.facebook.com/EMAPA-Huancavelica-1493638484193839/";"";"";"";"";""
450;"Empresa Municipal Prestadora de Servicios de Saneamiento de las Provincias Alto Andinas S.A.";"Empssapal S.A.";"/empssapal";"www.gob.pe/empssapal";"www.facebook.com/empssapal.sicuani.7/about_overview";"";"";"";"";""
451;"Empresa Municipal de Agua Potable y Alcantarillado Bagua Sociedad Anonima";"Emapab";"/emapab";"www.gob.pe/emapab";"www.facebook.com/EmapabSA";"";"";"";"www.youtube.com/@EMAPABS.A.";""
452;"Empresa Municipal de Servicios Eléctricos de Tocache S.A.";"Electro Tocache";"/electrotocache";"www.gob.pe/electrotocache";"www.facebook.com/electrotocachesa";"";"";"www.linkedin.com/company/electro-tocache-s.a.";"www.youtube.com/@electrotocaches.a986";""
453;"Empresa Municipal Administradora del Terminal Terrestre de Mollendo - Emattmo S. A.";"Emattmo S. A.";"/emattmo";"www.gob.pe/emattmo";"";"";"";"";"";""
454;"Empresa Prestadora de Servicios de Saneamiento de Agua Potable de Quillabamba S.A.";"EPS EMAQ S.A.";"/epsemaq";"www.gob.pe/epsemaq";"www.facebook.com/EPS-EMAQ-Quillabamba-666782316737622/";"";"";"";"";""
455;"Empresa Municipal de Agua Potable y Alcantarillado Virgen de Guadalupe del Sur";"Emapavigs";"/emapavigs";"www.gob.pe/emapavigs";"www.facebook.com/Emapavigssa";"www.twitter.com/emapavigs";"";"";"";""
456;"Empresa Prestadora de Servicios de Saneamiento Aguas de Lima Norte";"EPSS Aguas de Lima Norte";"/epssaguaslimanorte";"www.gob.pe/epssaguaslimanorte";"www.facebook.com/epsaguasdelimanorteoficial";"";"";"www.linkedin.com/company/eps-aguas-de-lima-norte/";"";""
457;"Empresa Municipal de Servicios Múltiples el Tambo Sociedad Anónima";"EMSEM";"/emsem-eltambo";"www.gob.pe/emsem-eltambo";"www.facebook.com/profile.php?id=100083328039831";"";"";"";"";""
458;"Servicio de Agua Potable y Alcantarillado de Lima";"Sedapal";"/sedapal";"www.gob.pe/sedapal";"www.facebook.com/SedapalOficial";"www.twitter.com/SedapalOficial";"www.instagram.com/Sedapal.oficial";"www.linkedin.com/company/sedapal";"www.youtube.com/channel/UCeoOIz1cd5bWp5oTDanvBaw";""
459;"Sociedad Eléctrica del Sur Oeste S.A.";"SEAL";"/seal";"www.gob.pe/seal";"www.facebook.com/SealArequipa";"www.twitter.com/SealArequipa";"";"";"www.youtube.com/channel/UCDcbs4KFFbax-qyjmMsqhyg";""
460;"Activos Mineros S.A.C";"AMSAC";"/amsac";"www.gob.pe/amsac";"www.facebook.com/amsac.pe";"www.twitter.com/AmsacOficial";"www.instagram.com/amsac_oficial/";"www.linkedin.com//company/amsac/";"www.youtube.com/c/ActivosMinerosOficial/videos?app=desktop";""
461;"Servicio de Agua Potable y Alcantarillado de Arequipa";"Sedapar S.A";"/sedapar";"www.gob.pe/sedapar";"www.facebook.com/sedaparAQP";"www.twitter.com/SedaparAQP";"www.instagram.com/sedapararequipa";"";"www.youtube.com/@sedaparsa5057";""
462;"Hospital Regional Docente Las Mercedes - Chiclayo";"HRDLMCH";"/hlasmercedes-chiclayo";"www.gob.pe/hlasmercedes-chiclayo";"www.facebook.com/lasMercedeshospital?mibextid=ZbWKwL";"";"";"";"";""
463;"Hospital Barranca Cajatambo y SBS";"HBC-SBS";"/hospitalbarranca";"www.gob.pe/hospitalbarranca";"www.facebook.com/HospitalBarrancaCajatamboSBS";"";"";"";"";""
464;"Hospital de Chancay y SBS Dr. Hidalgo Atoche López";"HCHC";"/hchancay";"www.gob.pe/hchancay";"www.facebook.com/hospitaldechancay/";"";"";"";"";""
465;"Hospital Huaral y Servicios Básicos de Salud";"HH SBS";"/hhsbs";"www.gob.pe/hhsbs";"www.facebook.com/HospitalSanJuanBautistaHuaral/";"www.twitter.com/hospitalhuaral";"";"";"www.youtube.com/user/HospitaldeHuaral";""
466;"Hospital Nacional Cayetano Heredia";"HNCH";"/hnch";"www.gob.pe/hnch";"www.facebook.com/hospitalnacionalcayetano";"www.twitter.com/HospitalOficial";"www.instagram.com/hospitalnacionalcayetano";"";"www.youtube.com/channel/UCvJq78V4pFKgEaTKSXG5pVQ";""
467;"Hospital Nacional Sergio E. Bernales";"HNSEB - MINSA";"/hnseb";"www.gob.pe/hnseb";"www.facebook.com/HNSEB.Oficial";"www.twitter.com/HNSEBOficial";"www.instagram.com/hospitalsergiobernales";"";"www.youtube.com/channel/UCmxrUGxlgehw6jki8zzu5Hg";""
468;"Hospital Carlos Lanfranco La Hoz";"HCLLH";"/hcllh";"www.gob.pe/hcllh";"www.facebook.com/Hcllh";"www.twitter.com/HcllhOficial";"www.instagram.com/hcllh/";"";"www.youtube.com/channel/UC2ZBRoZz9rfq4TOymJc0wyQ";"www.tiktok.com/@lanfrancoinforma"
469;"Hospital Nacional Daniel Alcides Carrión";"HNDAC";"/hndac";"www.gob.pe/hndac";"www.facebook.com/hospitalcarrion.callao";"www.twitter.com/@HNDACCallao";"";"";"www.youtube.com//channel/UCmYnSCPYfz1bVoZEiAUEi-g/featured";""
470;"Hospital San José del Callao";"HSJ";"/hsj";"www.gob.pe/hsj";"www.facebook.com/HospitalSanJosedelCallao";"www.twitter.com/H_Sanjose";"";"";"www.youtube.com/@HospitalSanJose01/videos";""
471;"Hospital Regional Eleazar Guzmán Barrón";"HEGB";"/hospital-regional-eleazar-guzman-barron";"www.gob.pe/hospital-regional-eleazar-guzman-b";"www.facebook.com/hregb";"";"";"";"";""
472;"Hospital de Emergencias Pediátricas";"HEP";"/hep";"www.gob.pe/hep";"www.facebook.com/HospitalEmergenciasPediatricas";"www.twitter.com/@hepminsa";"";"";"www.youtube.com/channel/UCOIie9bWG0Sqce7V_tp8MSg/featured";""
473;"Hospital Nacional Arzobispo Loayza";"HNAL";"/hospitalloayza";"www.gob.pe/hospitalloayza";"www.facebook.com/hospitalloayza";"www.twitter.com/hospitalloayza";"";"";"www.youtube.com/channel/UCyfYa8G-oOHrX-M10MLPI5w/videos";""
474;"Hospital Nacional Dos de Mayo";"HNDM";"/hndosdemayo";"www.gob.pe/hndosdemayo";"www.facebook.com/H2deMayo";"www.twitter.com/H2deMayo";"www.instagram.com/hospitaldosdemayo/";"";"www.youtube.com/@HospitalNacionalDosdeMayo";""
475;"Hospital María Auxiliadora";"HMA";"/hma";"www.gob.pe/hma";"www.facebook.com/HospitalMariaAuxiliadoraOficial/";"";"";"";"www.youtube.com/user/hmaprensa";""
476;"Hospital Nacional Hipólito Unanue";"HNHU";"/hnhu";"www.gob.pe/hnhu";"www.facebook.com/Hospital-Nacional-Hipólito-Unanue-Oficial-549008455109481/";"www.twitter.com/HospitalUnanue";"";"";"www.youtube.com/channel/UC8uqjZ0yeo_yUWyvSjTUbOQ?view_as=subscriber";"www.tiktok.com/@hosp.nac.hipolitounanue"
477;"Hospital Nacional Víctor Larco Herrera";"HVLH";"/hnlarcoherrera";"www.gob.pe/hnlarcoherrera";"www.facebook.com/victorlarcoherrerahospital";"www.twitter.com/larco_herrera";"www.instagram.com/hospitalvictorlarcoherrera";"www.linkedin.com/in/hospital-psiquiatrico-v%C3%ADctor-larco-herrera/recent-activity/all/";"www.youtube.com/channel/UCa_G7YsFVMv9wq72m10R6Mw";"www.tiktok.com/@hlarcoherrera"
478;"Hospital Nacional Docente Madre Niño San Bartolomé";"HNDMNSB";"/honadomani-sb";"www.gob.pe/honadomani-sb";"www.facebook.com/Hospital-San-Bartolomé-Pàgina-Oficial-595609743797521";"";"";"";"";""
479;"Hospital San Juan de Lurigancho";"HSJL";"/hsjl";"www.gob.pe/hsjl";"www.facebook.com/profile.php?id=100091799449515";"www.twitter.com/HospitalHSJL";"www.instagram.com/hospitalsanjuandelurigancho/";"";"www.youtube.com/@HospitalSanJuandeLurigancho-Of/featured";""
480;"Hospital Regional Hermilio Valdizán Medrano";"HRHVM";"/hrhvm";"www.gob.pe/hrhvm";"www.facebook.com/hrhvmhco";"";"";"";"";""
481;"Hospital Santa Rosa";"HSR";"/hsr";"www.gob.pe/hsr";"www.facebook.com/HospitalSantaRosaPuebloLibre/";"www.twitter.com/hrsantarosa";"";"";"www.youtube.com/channel/UC6e6A0Nw9AuO9V_Z8oZ_AKg";""
482;"Hospital de la Amistad Perú Corea Santa Rosa II-2";"HAPCII-2";"/hsantarosa";"www.gob.pe/hsantarosa";"www.facebook.com/HospitalSantaRosaPiura";"";"";"";"";""
483;"Hospital José Agurto Tello de Chosica";"HJATCH";"/hjatch";"www.gob.pe/hjatch";"www.facebook.com/HospitalChosica";"";"";"";"";""
484;"Hospital de Emergencias José Casimiro Ulloa";"HEJCU";"/hejcu";"www.gob.pe/hejcu";"www.facebook.com/hejcu.gob.pe";"www.twitter.com/HEJCU_Oficial";"www.instagram.com/hejcu_oficial/";"";"www.youtube.com/channel/UCDTImPKVOZCsZGnBusgaCuQ";""
485;"Hospital de Huaycán";"HH";"/hospitalhuaycan";"www.gob.pe/hospitalhuaycan";"www.facebook.com/hospitalhuaycan";"";"";"";"www.youtube.com/@HospitalHuaycanOficial";"www.tiktok.com/discover/Hospital-Huaycán"
486;"Hospital Regional José Alfredo Mendoza Olavarría II-2";"Hospital JAMO II-2";"/hrjt";"www.gob.pe/hrjt";"www.facebook.com/GobHospitalRegional";"";"";"";"";""
487;"Hospital José Hernán Soto Cadenillas";"HJSC";"/hjhsc";"www.gob.pe/hjhsc";"www.facebook.com/HospitalJoseH";"";"";"";"www.youtube.com/@hospitaljosehernansotocade7825";""
488;"Hospital Belén de Trujillo ";"HBT";"/hbt";"www.gob.pe/hbt";"www.facebook.com/HospitalBelenOficial/";"";"";"";"";""
489;"Hospital de Apoyo Gustavo Lanatta Lujan Bagua";"HAB";"/hbagua";"www.gob.pe/hbagua";"www.facebook.com/hospitalGustavoLanattaLujan";"";"";"";"";""
490;"Hospital de Apoyo II 1 Nuestra Señora de Las Mercedes de Paita ";"HNSLMP";"/hlasmercedesdepaita";"www.gob.pe/hlasmercedesdepaita";"www.facebook.com/hospitalmercedespaita";"";"www.instagram.com/hnslmp.peru/";"";"www.youtube.com/@hospitallasmercedespaita";"www.tiktok.com/@hnslmp.peru"
491;"Hospital Regional de Moquegua";"HRM";"/hospitalmoquegua";"www.gob.pe/hospitalmoquegua";"www.facebook.com/hospitalregionalmoquegua";"";"";"";"";""
492;"Hospital Regional Virgen de Fátima - Chachapoyas ";"HRVFCH";"/hrvfch";"www.gob.pe/hrvfch";"www.facebook.com/hrvfch";"";"";"";"";""
493;"Hospital Rezola   Cañete ";"HRC";"/hospital-rezola-canete-hrc";"www.gob.pe/hospital-rezola-canete-hrc";"www.facebook.com/profile.php?id=100082148066558";"";"";"";"";""
494;"Hospital Santa María del Socorro - Ica ";"HSMSI";"/hsmsi";"www.gob.pe/hsmsi";"www.facebook.com/Hospital-Santa-Maria-del-Socorro-Ica-Oficial-341187182741194/ ";"";"";"";"";""
495;"Hospital de Apoyo II-2 Sullana";"HAS";"/has";"www.gob.pe/has";"www.facebook.com/HospitalIIdesullana";"";"";"";"";""
496;"Hospital de Tingo María ";"HTM";"/hospital-de-tingo-maria-htm";"www.gob.pe/hospital-de-tingo-maria-htm";"www.facebook.com/profile.php?id=100092345646625&mibextid=ZbWKwL";"";"";"";"";""
497;"Hospital Huacho y Red de Salud Huaura Oyón ";"HHRSHO";"/hdhuacho";"www.gob.pe/hdhuacho";"www.facebook.com/hospitalregionalhuacho";"";"";"";"";""
498;"Hospital III Regional Honorio Delgado ";"HRHD";"/hrhd";"www.gob.pe/hrhd";"www.facebook.com/hospitalhonoriodelgadoaqp/";"";"";"";"";""
499;"Hospital Regional de Ayacucho ";"HRA";"/hrayacucho";"www.gob.pe/hrayacucho";"www.facebook.com/HOSPITALAREGIONALDEAYACUCHO";"www.twitter.com/HospitalAyacuc1";"";"";"www.youtube.com/@hospitalregionaldeayacucho3518";""
500;"Hospital Regional de Ica ";"HRICA";"/hrica";"www.gob.pe/hrica";"www.facebook.com/hospitalregionaldeica";"";"";"";"";""
501;"Hospital Regional de Loreto FSAI  ";"HRL";"/hospital-regional-de-loreto";"www.gob.pe/hospital-regional-de-loreto";"www.facebook.com/hospitalregionaldeloreto";"";"";"";"";""
502;"Hospital Regional Docente de Trujillo";"HRDT";"/hrdocente-trujillo";"www.gob.pe/hrdocente-trujillo";"www.facebook.com/HRDT.PE";"";"";"";"www.youtube.com/channel/UCthZSwJEdGjHB1C4OJYtxSw";""
503;"Hospital Departamental de Huancavelica";"HDH";"/hdhvca";"www.gob.pe/hdhvca";"www.facebook.com/HospitalDepartamentalHuancavelica";"";"";"";"";"www.tiktok.com/@hdhvca"
504;"Hospital General de Jaén";"HGJ";"/hospitaljaen";"www.gob.pe/hospitaljaen";"www.facebook.com/Hospitalgeneraldejaen";"";"www.instagram.com/hospitalgeneraljaen";"";"www.youtube.com/channel/UCIK4YHY2VMf_0SyV1N0McTw";""
505;"Hospital de Emergencias Villa El Salvador";"HEVES";"/heves";"www.gob.pe/heves";"www.facebook.com/HevesOficial";"www.twitter.com/hevesoficial";"www.instagram.com/hevesoficial";"www.linkedin.com/company/hospitalves/?originalSubdomain=pe";"www.youtube.com/c/HospitaldeEmergenciasVillaElSalvadorHEVES";"www.tiktok.com/@doctorosoheves"
506;"Hospital Municipal Los Olivos";"HMLO";"/hmlo";"www.gob.pe/hmlo";"www.facebook.com/hospitalmunilosolivos/";"www.twitter.com/HMLosOlivos";"www.instagram.com/hospitalmunicipallosolivos/";"";"www.youtube.com/@hospitalmunicipallosolivos";"www.tiktok.com/@hospitalmunicipalolivos"
507;"Hospital Regional Docente Materno Infantil El Carmen";"HRDMI-EC";"/hospitalelcarmen";"www.gob.pe/hospitalelcarmen";"www.facebook.com/HospitalElCarmen.hyo";"www.twitter.com/hospitaelcarmen";"www.instagram.com/hospitalelcarmenoficial/";"";"www.youtube.com/channel/UC6bz11A-V29wlg-gEzqBlhg";""
508;"Hospital San José de Chincha";"UE 1014 Salud Chincha ";"/hsjch";"www.gob.pe/hsjch";"www.facebook.com/profile.php?id=100064742256936";"";"www.instagram.com/hospital.san.jose.chincha";"";"";"www.tiktok.com/@hospital.sanjose.chincha"
509;"Hospital Regional Docente Clínico Quirúrgico Daniel Alcides Carrión";"HRDCQDAC";"/hdachyo";"www.gob.pe/hdachyo";"www.facebook.com/Hospital-Daniel-Alcides-Carrion-602382213249578/";"";"www.instagram.com/hospitalcarrionhuancayo/";"";"www.youtube.com/channel/UCZwFdvD_owunxsK7yj8C6Og/featured";"www.tiktok.com/@hospitalcarrionhuancayo"
510;"Hospital de Rehabilitación del Callao";"HRC";"/hrcallao";"www.gob.pe/hrcallao";"www.facebook.com/HRehabilita/?locale=es_LA";"www.twitter.com/HRehabilita";"www.instagram.com/hrehabilita/";"";"www.youtube.com/channel/UCYGnlNWnNzsEbLYK19g5yNw/videos";""
511;"Hospital Hipólito Unanue Región Tacna";"HHUT";"/hospital-hipolito-unanue-region-tacna";"www.gob.pe/hospital-hipolito-unanue-region-ta";"www.facebook.com/HospitalTacna/";"";"";"";"";""
512;"Hospital Emergencia Ate Vitarte";"HEAV";"/heav";"www.gob.pe/heav";"www.facebook.com/hospitallimaev";"";"www.instagram.com/hospitallimaev/";"pe.linkedin.com/company/hospital-emergencia-ate-vitarte?trk=public_profile_topcard-current-company";"www.youtube.com/channel/UCxLmz9cW-0wAGApOeHuzdoA";""
513;"Hospital de Baja Complejidad Vitarte";"HBCV";"/hbcv";"www.gob.pe/hbcv";"www.facebook.com/hospitalvitarte";"";"";"";"";""
514;"Hospital Regional de Lambayeque";"HRL";"/hrlambayeque";"www.gob.pe/hrlambayeque";"www.facebook.com/HospitalRegionalLambayeque";"";"";"";"www.youtube.com/@Hospitaldelambayeque";""
515;"Hospital Militar Central Luis Arias Schreiber";"HMC";"/hmc";"www.gob.pe/hmc";"www.facebook.com/HMCEP";"";"";"";"";""
516;"Hospital Sub Regional de Andahuaylas";"HSRA";"/hsra";"www.gob.pe/hsra";"www.facebook.com/Hospitaldeandahuaylas/";"";"";"";"";""
517;"Hospital Víctor Ramos Guardia de Nivel II-2 Huaraz";"HVRG-HZ";"/hvrg";"www.gob.pe/hvrg";"www.facebook.com/HospitalVRGHz";"";"www.instagram.com/hospitalvrghz/";"";"www.youtube.com/@hospitalvictorramosguardia5829";""
518;"Hospital Regional Docente Cajamarca";"HRDC";"/hrdc";"www.gob.pe/hrdc";"www.facebook.com/HospitalRegionalDocenteCajamarca";"";"";"";"www.youtube.com/channel/UCjk4YgtrKLT8h-Be98LOtMA";""
519;"Hospital Espinar";"UE 408 HE";"/hespinar";"www.gob.pe/hespinar";"www.facebook.com/profile.php?id=100057076135207";"";"";"";"";""
520;"Hospital de Ventanilla";"HDV";"/hdv";"www.gob.pe/hdv";"www.facebook.com/hospitaldeventanilla/?locale=es_LA";"";"";"";"www.youtube.com/channel/UCpUD1YDeWBIqz6WhTkiJMhA";""
521;"Hospital Regional de Pucallpa";"HRPUC";"/hrp";"www.gob.pe/hrp";"www.facebook.com/HRPucallpa";"";"";"";"";""
522;"Hospital de Supe ""Laura Esther Rodríguez Dulanto""""""""""""""""""""""""""""""";"HSLERD";"/hslerd";"www.gob.pe/hslerd";"www.facebook.com/www.hospitalsupe.gob.pe";"";"";"";"www.youtube.com/channel/UCBv4TxQ2n3D-EMj8mfQwKag";"www.tiktok.com/@hospitalsupe"
523;"Hospital San Juan de Dios de Pisco";"HSJDP";"/hsjdpisco";"www.gob.pe/hsjdpisco";"www.facebook.com/hsjdPISCO";"";"";"";"";""
524;"Hospital Hermilio Valdizán";"HHV";"/hhv";"www.gob.pe/hhv";"www.facebook.com/hospitalhermiliovaldizan.hhv";"www.twitter.com/HHVALDIZAN";"www.instagram.com/hospitalhermiliovaldizan/";"";"www.youtube.com/@HospitalHermilioValdizan";"www.tiktok.com/@hosphermiliovaldizan"
525;"Hospital de Apoyo Palpa";"UE 407 HAP";"/hap";"www.gob.pe/hap";"www.facebook.com/hospitaldeapoyopalpa";"";"";"www.linkedin.com/company/unidad-ejecutora-407-hospital-de-apoyo-palpa";"";""
526;"Hospital II E Juanjuí - MC Luis Izquierdo Vásquez";"HIIEJ";"/hospitaljuanjui";"www.gob.pe/hospitaljuanjui";"www.facebook.com/profile.php?id=100072262882313&mibextid=ZbWKwL";"";"";"";"";""
527;"Hospital Ricardo Cruzado Rivarola de Nasca";"HRCRN";"/hrcrn";"www.gob.pe/hrcrn";"www.facebook.com/hospitalricardocruzadorivarola/";"";"";"";"";""
528;"Hospital Central de Majes";"HCM";"/hcm";"www.gob.pe/hcm";"www.facebook.com/angelgabriel.churagallegos";"";"";"";"www.youtube.com/@HospitalCentralDeMajes-sp9yr";""
529;"Hospital II-2 Santa Gema de Yurimaguas";"HSGY";"/hsgy";"www.gob.pe/hsgy";"www.facebook.com/hospitalsantagemaygs";"";"";"";"www.youtube.com/@hospitalsantagemaii-2yurimagua";""
530;"Hospital Regional Daniel Alcides Carrión";"HRDAC";"/hrdac-cerrodepasco";"www.gob.pe/hrdac-cerrodepasco";"www.facebook.com/HRDACPASCO";"";"";"";"www.youtube.com/channel/UCYkUi99EOFR3Ih4FJPVLgBQ";""
531;"Hospital II-1 Moyobamba";"HII-1M";"/hospitalmoyobamba";"www.gob.pe/hospitalmoyobamba";"www.facebook.com/people/Hospital-Moyobamba/100077728360991/";"";"";"";"www.youtube.com/channel/UCtBWoEVDM8yqYbKgkpGblpw";""
532;"Hospital Amazónico de Yarinacocha";"HAYA";"/haya";"www.gob.pe/haya";"www.facebook.com/HospitalAmazonicoOficial";"";"www.instagram.com/hospitalamazonicooficial";"";"www.youtube.com/@hospitalamazonico";""
533;"Hospital de Pampas de Tayacaja";"HPT";"/hpt";"www.gob.pe/hpt";"www.facebook.com/HospitalPampasT";"";"";"";"";""
534;"E.S. II-1 Hospital de Chulucanas";"ESHCH";"/hch";"www.gob.pe/hch";"www.facebook.com/ES.II.1HACH";"";"www.instagram.com/hospitalchulucanas/";"";"www.youtube.com/channel/UCO20cNoytf5kUnZUvyy7New";""
535;"Red Prestacional Almenara";"RPA";"/rpalmenara";"www.gob.pe/rpalmenara";"www.facebook.com/EsSaludPeruOficial";"www.twitter.com/EsSaludPeru";"www.instagram.com/essaludperu/";"www.linkedin.com/company/essalud/";"www.youtube.com/@EsSaludPeruOficial";"www.tiktok.com/@essaludperu"
536;"Red de Salud Dos de Mayo";"RSDM";"/regionhuanuco-risdosdemayo";"www.gob.pe/regionhuanuco-risdosdemayo";"www.facebook.com/RSDMOficial";"";"";"";"www.youtube.com/channel/UCF3Q5uqCzSjrBNLPCeP1aDQ";""
537;"Red de Salud Leoncio Prado";"REDLP";"/regionhuanuco-rsleoncioprado";"www.gob.pe/regionhuanuco-rsleoncioprado";"www.facebook.com/saludleoncioprado";"";"www.instagram.com/reddesaludleoncioprado";"";"";""
538;"Red de Salud Aymaraes";"RS Aymaraes";"/regionapurimac-risaymaraes";"www.gob.pe/regionapurimac-risaymaraes";"www.facebook.com/REDDESALUDAYMARAES";"";"";"";"";""
539;"Red Integrada de Salud Bagua";"DRSB";"/regionamazonas-risbagua";"www.gob.pe/regionamazonas-risbagua";"www.facebook.com/RedIntegradaDeSaludBagua/";"";"";"";"www.youtube.com/@redsaludbagua/featured";"www.tiktok.com/@ris_bagua"
